id,price
0,747.8979591836735
1,5841.588235294118
2,6176.511111111111
3,1205.3939393939395
4,3100.918367346939
5,524.3
6,1345.0
7,829.3666666666667
8,9384.15
9,644.7647058823529
10,627.7837837837837
11,3639.35
12,5935.470588235294
13,10630.0
14,688.7435897435897
15,7288.208333333333
16,6347.14705882353
17,5940.5
18,8217.741935483871
19,2632.0
20,568.9130434782609
21,730.2972972972973
22,3303.3255813953488
23,2322.6739130434785
24,927.2727272727273
25,3444.189189189189
26,554.1111111111111
27,1774.6315789473683
28,1060.1363636363637
29,598.2105263157895
30,5100.547619047619
31,5957.628571428571
32,2378.0
33,8317.355555555556
34,676.8055555555555
35,17211.53846153846
36,784.7692307692307
37,10219.481481481482
38,865.59375
39,1084.108695652174
40,1574.7692307692307
41,4221.085106382979
42,13141.878787878788
43,3500.5
44,7828.763157894737
45,1151.2820512820513
46,5428.275
47,2332.6666666666665
48,1070.9375
49,14995.555555555555
50,3018.3
51,12764.392857142857
52,1395.5333333333333
53,3021.153846153846
54,8434.891304347826
55,10197.478260869566
56,1134.4333333333334
57,703.0952380952381
58,2874.3928571428573
59,8951.060606060606
60,5871.125
61,17223.166666666668
62,570.3703703703703
63,9869.837209302326
64,4945.5
65,3301.1428571428573
66,767.3953488372093
67,738.8536585365854
68,9211.19512195122
69,2666.5
70,6956.735294117647
71,4380.928571428572
72,1643.7941176470588
73,2710.9736842105262
74,8640.432432432432
75,3689.75
76,13142.657142857142
77,7288.208333333333
78,17223.166666666668
79,5659.2307692307695
80,4743.96875
81,15389.5
82,5287.75
83,7935.294117647059
84,1031.2391304347825
85,2329.0
86,2249.9545454545455
87,3065.909090909091
88,9211.19512195122
89,9039.857142857143
90,639.1842105263158
91,2916.159090909091
92,3816.1111111111113
93,721.7179487179487
94,10088.8125
95,5426.486486486487
96,6038.708333333333
97,1303.5862068965516
98,745.3846153846154
99,767.3953488372093
100,2421.3333333333335
101,16007.704545454546
102,4518.909090909091
103,1819.953488372093
104,814.32
105,11053.333333333334
106,1303.969696969697
107,1815.7
108,4180.615384615385
109,7360.714285714285
110,15165.2
111,769.8205128205128
112,1040.6153846153845
113,2187.793103448276
114,3255.279069767442
115,1031.2391304347825
116,560.2962962962963
117,10210.0
118,573.9428571428572
119,5039.64705882353
120,1725.5833333333333
121,752.3
122,3375.6
123,688.925
124,15076.444444444445
125,3672.722222222222
126,5679.434782608696
127,6812.448275862069
128,2710.9736842105262
129,3982.714285714286
130,538.9285714285714
131,6935.416666666667
132,3126.939393939394
133,11758.708333333334
134,1479.578947368421
135,9869.837209302326
136,3468.705882352941
137,3665.8571428571427
138,721.7179487179487
139,4116.551020408163
140,6956.735294117647
141,8302.058823529413
142,3255.279069767442
143,766.7857142857143
144,1094.2682926829268
145,7697.763157894737
146,1031.6315789473683
147,491.0
148,3854.2368421052633
149,8317.355555555556
150,5471.958333333333
151,5109.727272727273
152,1277.12
153,5450.04347826087
154,2198.9
155,4953.265306122449
156,6919.966666666666
157,520.4166666666666
158,8951.060606060606
159,16767.684210526317
160,1959.8541666666667
161,5233.3421052631575
162,10143.45
163,927.2727272727273
164,369.7894736842105
165,6171.785714285715
166,752.3
167,774.609756097561
168,1566.3157894736842
169,3412.7659574468084
170,1239.1860465116279
171,12216.0
172,1031.2391304347825
173,14227.041666666666
174,2309.4864864864867
175,2521.4358974358975
176,6663.255319148936
177,955.7647058823529
178,3368.5
179,2345.8333333333335
180,6499.137931034483
181,7244.1875
182,3037.0851063829787
183,1041.547619047619
184,2384.8823529411766
185,1703.375
186,15389.5
187,1206.6326530612246
188,1693.037037037037
189,979.2608695652174
190,2749.0
191,7588.5
192,857.4324324324324
193,3252.5
194,2978.8260869565215
195,6837.925925925926
196,1943.3714285714286
197,970.0454545454545
198,4180.615384615385
199,1925.8
200,992.5
201,3929.217391304348
202,697.6923076923077
203,1207.2619047619048
204,2873.431818181818
205,7883.222222222223
206,17399.833333333332
207,10197.478260869566
208,3303.3255813953488
209,730.2972972972973
210,2085.4375
211,8447.25
212,901.0434782608696
213,6812.448275862069
214,850.5531914893617
215,1112.735294117647
216,1697.6222222222223
217,5801.906976744186
218,774.609756097561
219,4336.217391304348
220,11271.574468085106
221,627.7837837837837
222,399.6904761904762
223,3328.5555555555557
224,4767.208333333333
225,5663.916666666667
226,2279.0384615384614
227,548.2571428571429
228,6184.704545454545
229,11825.265306122448
230,3828.0
231,1572.55
232,2358.8214285714284
233,7098.027777777777
234,4171.333333333333
235,7902.545454545455
236,723.6739130434783
237,1058.3529411764705
238,623.0526315789474
239,12764.392857142857
240,4146.525
241,1026.391304347826
242,1380.0
243,10088.8125
244,594.8
245,1693.037037037037
246,6996.242424242424
247,8806.739130434782
248,5902.0
249,722.2307692307693
250,3234.15625
251,5100.547619047619
252,14705.25
253,1060.1363636363637
254,2763.591836734694
255,5821.464285714285
256,6768.1
257,1840.9333333333334
258,1654.125
259,955.7647058823529
260,6529.142857142857
261,4943.69696969697
262,3125.6444444444446
263,659.6326530612245
264,4061.8571428571427
265,3412.7659574468084
266,573.9428571428572
267,5104.604651162791
268,8806.041666666666
269,3065.909090909091
270,5940.5
271,4688.836734693878
272,1035.046511627907
273,771.9375
274,4887.978260869565
275,643.0217391304348
276,4147.536585365854
277,5626.594594594595
278,16600.827586206895
279,5532.388888888889
280,3533.2926829268295
281,6334.0625
282,988.9047619047619
283,2591.051282051282
284,5698.075
285,4708.75
286,6212.189189189189
287,5197.533333333334
288,955.7647058823529
289,2756.55
290,1382.2222222222222
291,884.7222222222222
292,612.5
293,1239.1860465116279
294,4604.913043478261
295,2269.25
296,1574.7692307692307
297,4704.695652173913
298,5240.222222222223
299,1945.7619047619048
300,5426.486486486487
301,5250.689655172414
302,2194.8333333333335
303,12131.42857142857
304,1014.6578947368421
305,2562.8055555555557
306,944.3870967741935
307,811.4444444444445
308,6486.407407407408
309,2160.1785714285716
310,840.0555555555555
311,775.9183673469388
312,624.2553191489362
313,12094.119047619048
314,478.8709677419355
315,5051.511111111111
316,924.046511627907
317,13322.809523809523
318,2740.5
319,901.0434782608696
320,570.3703703703703
321,9211.19512195122
322,1080.7777777777778
323,7774.833333333333
324,711.4827586206897
325,4943.69696969697
326,659.6326530612245
327,4673.263157894737
328,1010.2222222222222
329,6151.666666666667
330,734.5833333333334
331,726.1818181818181
332,13322.809523809523
333,4627.511111111111
334,738.6666666666666
335,5109.727272727273
336,6508.666666666667
337,3825.6388888888887
338,2185.9795918367345
339,3760.875
340,16392.5
341,530.5
342,1626.6842105263158
343,5821.464285714285
344,3936.15
345,7288.208333333333
346,11437.058823529413
347,870.6666666666666
348,3381.95
349,3960.5
350,6996.242424242424
351,1453.938775510204
352,1060.1363636363637
353,3604.025
354,16375.71052631579
355,1737.4736842105262
356,6663.255319148936
357,736.2857142857143
358,1352.7142857142858
359,3979.7894736842104
360,2678.972222222222
361,4243.926829268293
362,4673.263157894737
363,6347.14705882353
364,4704.695652173913
365,3898.1111111111113
366,4061.8571428571427
367,15181.5
368,688.925
369,6841.8125
370,11857.25
371,2354.0526315789475
372,1621.5128205128206
373,15298.106382978724
374,1760.0
375,4546.090909090909
376,2383.4583333333335
377,3672.478260869565
378,1300.3142857142857
379,9422.714285714286
380,1574.179487179487
381,4998.0
382,2498.2954545454545
383,2816.945945945946
384,4116.551020408163
385,1639.7317073170732
386,10538.5
387,1600.9142857142858
388,2591.051282051282
389,17399.833333333332
390,2392.8695652173915
391,882.9736842105264
392,1891.734693877551
393,1893.4166666666667
394,627.7837837837837
395,527.3809523809524
396,412.85714285714283
397,2360.090909090909
398,697.6923076923077
399,1368.2222222222222
400,1034.7
401,5539.608695652174
402,4333.4358974358975
403,437.03846153846155
404,5233.3421052631575
405,2287.3333333333335
406,7902.545454545455
407,4884.785714285715
408,5539.608695652174
409,16540.214285714286
410,1916.047619047619
411,2160.1785714285716
412,4518.909090909091
413,9380.081081081082
414,3285.366666666667
415,9721.021739130434
416,693.0232558139535
417,2018.2333333333333
418,1943.3714285714286
419,13840.212765957447
420,1382.2222222222222
421,5372.219512195122
422,4887.173913043478
423,1470.5714285714287
424,965.0
425,503.175
426,697.5217391304348
427,2378.0
428,2425.818181818182
429,2924.0857142857144
430,447.30434782608694
431,1031.2391304347825
432,10347.818181818182
433,865.59375
434,499.04347826086956
435,4943.615384615385
436,459.95454545454544
437,2537.931818181818
438,3234.15625
439,1084.108695652174
440,4211.058823529412
441,714.2558139534884
442,3018.3
443,15298.106382978724
444,4752.0625
445,770.925
446,1747.3095238095239
447,843.2
448,4215.285714285715
449,11758.708333333334
450,3929.217391304348
451,2954.235294117647
452,13644.081081081082
453,683.3181818181819
454,2430.88
455,5801.906976744186
456,7883.222222222223
457,590.8571428571429
458,1643.7941176470588
459,1246.9642857142858
460,504.1914893617021
461,574.4285714285714
462,3018.3
463,4887.978260869565
464,3976.4
465,765.9411764705883
466,4692.0
467,743.15
468,4512.227272727273
469,3752.3
470,3947.8444444444444
471,2286.027027027027
472,3252.5714285714284
473,459.95454545454544
474,1771.1
475,1203.0714285714287
476,1626.6842105263158
477,9236.68085106383
478,1840.9333333333334
479,4041.714285714286
480,17581.125
481,13335.857142857143
482,842.4705882352941
483,1006.4666666666667
484,15298.106382978724
485,2047.5744680851064
486,1102.0851063829787
487,1287.4666666666667
488,893.5454545454545
489,1157.0526315789473
490,2038.35
491,2646.25641025641
492,13644.081081081082
493,3825.6388888888887
494,934.6511627906976
495,15557.744186046511
496,7484.272727272727
497,16392.5
498,1270.4285714285713
499,1470.5714285714287
500,1960.5945945945946
501,752.3
502,2725.2631578947367
503,3267.0
504,2483.842105263158
505,5199.95744680851
506,1869.5833333333333
507,7641.5142857142855
508,13944.0
509,7641.5142857142855
510,7415.8
511,6169.0
512,869.8260869565217
513,3698.5142857142855
514,2702.3555555555554
515,5470.342857142857
516,15181.5
517,5199.95744680851
518,9039.857142857143
519,4265.608695652174
520,1690.4444444444443
521,5155.735294117647
522,1207.2
523,1874.0222222222221
524,2749.0
525,3508.34375
526,15364.333333333334
527,15076.444444444445
528,987.6551724137931
529,4076.655172413793
530,536.5675675675676
531,513.9512195121952
532,8806.041666666666
533,1021.3809523809524
534,16007.704545454546
535,430.57894736842104
536,1905.8809523809523
537,867.2727272727273
538,4789.733333333334
539,1134.7777777777778
540,14705.25
541,1236.3529411764705
542,2982.285714285714
543,5935.470588235294
544,809.3333333333334
545,3062.909090909091
546,6003.868421052632
547,853.0625
548,565.1388888888889
549,3572.7894736842104
550,617.9583333333334
551,2929.21875
552,6334.0625
553,2136.6666666666665
554,10064.42857142857
555,4116.551020408163
556,16767.684210526317
557,6768.1
558,13583.142857142857
559,6044.6
560,9267.416666666666
561,1060.1363636363637
562,6369.37037037037
563,5821.464285714285
564,1082.775
565,2145.3488372093025
566,8233.0
567,672.4090909090909
568,1950.5714285714287
569,2383.4583333333335
570,1750.357142857143
571,3234.15625
572,867.3823529411765
573,7828.763157894737
574,1481.2413793103449
575,5626.594594594595
576,4627.511111111111
577,1627.076923076923
578,2646.25641025641
579,2702.3555555555554
580,871.6086956521739
581,2202.6190476190477
582,4833.761904761905
583,536.8148148148148
584,995.1944444444445
585,14408.318181818182
586,3444.189189189189
587,853.6176470588235
588,447.30434782608694
589,690.5263157894736
590,5100.547619047619
591,676.8055555555555
592,1051.2777777777778
593,882.9736842105264
594,677.8717948717949
595,934.6511627906976
596,2673.1176470588234
597,2286.027027027027
598,14656.766666666666
599,687.5806451612904
600,8434.891304347826
601,538.9285714285714
602,581.4814814814815
603,617.9583333333334
604,1816.0526315789473
605,7795.4390243902435
606,7721.0
607,2205.0
608,1094.2682926829268
609,5243.7555555555555
610,703.0952380952381
611,775.4333333333333
612,4278.391304347826
613,4537.0625
614,618.7391304347826
615,13335.857142857143
616,1891.734693877551
617,983.6666666666666
618,703.4516129032259
619,15567.594594594595
620,10052.375
621,4902.813953488372
622,793.0
623,9454.7
624,7902.545454545455
625,1311.3958333333333
626,4887.978260869565
627,4033.0697674418607
628,770.925
629,5104.604651162791
630,15298.106382978724
631,10635.054054054053
632,1184.0
633,2898.1304347826085
634,3204.269230769231
635,617.9583333333334
636,6888.0625
637,11437.058823529413
638,6956.735294117647
639,1639.7317073170732
640,4518.909090909091
641,617.9583333333334
642,5155.735294117647
643,1663.0869565217392
644,1370.84375
645,1960.5945945945946
646,6691.1
647,787.1
648,4212.333333333333
649,7169.888888888889
650,3004.608695652174
651,6003.868421052632
652,545.1538461538462
653,2615.6304347826085
654,4517.28125
655,11053.333333333334
656,1815.7
657,1491.2
658,1215.3030303030303
659,3730.5454545454545
660,902.05
661,4221.085106382979
662,5647.7307692307695
663,7126.970588235294
664,2095.326530612245
665,437.03846153846155
666,2145.3488372093025
667,5659.2307692307695
668,1840.9333333333334
669,944.3870967741935
670,1629.9310344827586
671,7795.4390243902435
672,1084.108695652174
673,843.0
674,3412.7659574468084
675,684.2888888888889
676,1891.734693877551
677,1222.5555555555557
678,5954.333333333333
679,560.2962962962963
680,663.8387096774194
681,625.125
682,4411.2
683,6691.1
684,12094.119047619048
685,5157.473684210527
686,2678.972222222222
687,5428.275
688,1874.0222222222221
689,1311.3958333333333
690,4171.333333333333
691,981.1739130434783
692,644.7647058823529
693,1034.0555555555557
694,4301.529411764706
695,2392.8695652173915
696,5014.111111111111
697,2436.9285714285716
698,4688.836734693878
699,6935.416666666667
700,4822.363636363636
701,9598.307692307691
702,3752.3
703,3203.7027027027025
704,5082.944444444444
705,4931.155555555555
706,6171.785714285715
707,738.8536585365854
708,1137.1875
709,1585.1020408163265
710,7872.818181818182
711,1215.3030303030303
712,4943.615384615385
713,753.8888888888889
714,629.7659574468086
715,927.7674418604652
716,867.92
717,1363.4146341463415
718,3537.7555555555555
719,2873.431818181818
720,5100.547619047619
721,447.30434782608694
722,5679.434782608696
723,1603.212765957447
724,4028.4736842105262
725,7065.2444444444445
726,646.0851063829788
727,795.125
728,2591.051282051282
729,836.9130434782609
730,697.5217391304348
731,12131.42857142857
732,750.9655172413793
733,3712.285714285714
734,6663.255319148936
735,889.9574468085107
736,6308.081632653061
737,573.7142857142857
738,8611.59090909091
739,10064.42857142857
740,5146.913043478261
741,560.8695652173913
742,1857.6046511627908
743,3092.75
744,1004.9111111111112
745,5607.571428571428
746,5492.173913043478
747,10088.8125
748,4333.578947368421
749,787.1
750,1037.6666666666667
751,554.4347826086956
752,997.7222222222222
753,1783.64
754,14408.318181818182
755,5957.628571428571
756,1114.3333333333333
757,1134.7777777777778
758,1239.15
759,3255.279069767442
760,1855.2978723404256
761,3509.574468085106
762,1625.7906976744187
763,617.9583333333334
764,7935.294117647059
765,4116.551020408163
766,484.125
767,10088.8125
768,1370.84375
769,2392.8695652173915
770,2485.09375
771,2692.3333333333335
772,873.8666666666667
773,4401.939393939394
774,1363.4146341463415
775,1891.734693877551
776,5243.7555555555555
777,4278.391304347826
778,985.4166666666666
779,740.2340425531914
780,927.2727272727273
781,2693.264705882353
782,2220.65
783,15298.106382978724
784,555.7872340425532
785,601.7272727272727
786,810.7551020408164
787,5189.12
788,1239.2333333333333
789,1703.375
790,741.1111111111111
791,7697.763157894737
792,6529.333333333333
793,2038.35
794,5109.727272727273
795,2443.4333333333334
796,601.7272727272727
797,1415.0277777777778
798,681.3793103448276
799,838.5714285714286
800,433.8125
801,1451.5277777777778
802,2461.1470588235293
803,14176.07142857143
804,1207.2
805,6412.785714285715
806,2133.133333333333
807,9270.615384615385
808,643.0217391304348
809,2810.625
810,4116.551020408163
811,693.6666666666666
812,1040.6153846153845
813,823.7674418604652
814,498.61764705882354
815,681.6521739130435
816,4953.111111111111
817,1270.921052631579
818,15567.594594594595
819,3816.1111111111113
820,6409.125
821,3730.5454545454545
822,721.7179487179487
823,2615.6304347826085
824,565.1388888888889
825,663.8387096774194
826,4061.8571428571427
827,4627.511111111111
828,4173.416666666667
829,8938.055555555555
830,15907.642857142857
831,535.0714285714286
832,4819.458333333333
833,775.9183673469388
834,5701.742857142857
835,1768.2068965517242
